object-id,district,timeperiod,total-tender-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,others-tenders-awarded-value,immediate-measures-tenders-awarded-value,preparedness-measures-tenders-awarded-value,lwss-tenders-awarded-value,wss-tenders-awarded-value,ridf-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,state,max-rain,mean-rain,count,sum-rain,shape-leng,shape-area,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,total-tender-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,restoration-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,financial-year,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-028-02857,HAMIRPUR,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.12,67.0,7.81,0.0,0.0,0,1.09,65.59,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6211793.0,0.0,720657.0,0.0,0.0,5491136.0,0.0,1.11,1334.0,697.0,29608.0,61.0,0.0,0.0,129412.0,264.0,712.0,8.0,28.0,1767.0,11.8,3.0,63.9,1.12,5379.0,0.00054044,822.3842429,3.65,4.74,3.1,1.66,3.11,2.79,2,5,5,2,2025-2026,0.0,0.0,0.0,0.0,0.6649006063192604,3,,0.0
02-024-02129,KANGRA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.11,110.0,12.17,0.0,0.0,0,0.9,80.33,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992544.0,0.0,619342.0,1373202.0,0.0,0.0,0.0,1.02,1208.0,786.0,37291.0,81.0,0.0,0.0,188337.0,294.0,637.0,10.0,24.0,2178.0,12.2,3.0,58.71,1.82,8895.0,0.00055935,695.377616,3.9,4.42,3.06,1.64,3.3,2.48,2,5,5,2,2025-2026,0.0,0.0,0.0,0.0,0.6649006063192604,3,,0.0
02-029-00068,UNA,2025_10,92312452.0,0.0,92312452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.15,0.12,290.0,34.23,0.0,0.0,0,0.65,209.87,14.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225927757.0,0.0,189745133.0,6616983.0,0.0,29565641.0,0.0,0.98,7288.0,4926.0,149596.0,146.0,0.0,0.0,915728.0,2499.0,449.0,6.0,29.0,7125.0,12.7,3.0,64.19,3.17,32314.0,0.00060665,951.8730174,3.6,4.68,3.06,1.72,3.47,2.47,5,5,3,2,2025-2026,0.0,0.0,0.0,0.0,0.661943914418232,3,,0.0
02-027-00031,MANDI,2025_10,36778557.0,0.0,31037183.0,5741374.0,0.0,0.0,0.0,0.0,23055948.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.12,161.0,19.61,0.0,0.0,0,2.19,463.96,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82398186.0,0.0,36267478.0,21531579.0,0.0,24599129.0,0.0,1.01,6108.0,4455.0,66802.0,172.0,0.0,0.0,348323.0,305.0,1116.0,19.0,27.0,4402.0,12.3,3.0,61.43,1.88,26502.0,0.00042536,1641.608029,3.52,4.59,3.05,1.59,3.22,2.61,3,4,4,3,2025-2026,0.0,0.0,0.0,0.0,0.660898892848091,3,,0.0
02-023-00003,CHAMBA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.15,0.11,967.0,107.41,0.0,0.0,0,0.69,794.79,24.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322953439.0,0.0,315576315.0,7377124.0,0.0,0.0,0.0,0.97,13090.0,15920.0,199758.0,632.0,0.0,0.0,1607118.0,3996.0,2183.0,32.0,23.0,23568.0,11.3,3.0,34.46,3.23,51278.0,0.000467,1248.586306,3.12,4.96,3.1,1.65,3.86,1.87,5,4,3,3,2025-2026,0.0,0.0,0.0,0.0,0.6563303784972241,3,,0.0
02-024-02117,KANGRA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.18,0.16,69.0,10.9,0.0,0.0,0,1.35,80.88,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348997.0,0.0,0.0,0.0,0.0,1348997.0,0.0,1.02,677.0,433.0,13422.0,53.0,0.0,0.0,164521.0,338.0,606.0,11.0,24.0,369.0,12.4,2.0,52.98,1.11,3276.0,0.00059523,1040.789741,2.99,4.92,3.59,1.85,4.22,3.12,1,5,5,2,2025-2026,0.0,0.0,0.0,0.0,0.6502863277561586,3,,0.0
02-024-02112,KANGRA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.18,0.15,101.0,14.89,0.0,0.0,0,1.21,180.82,25.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1201.0,778.0,23207.0,75.0,0.0,0.0,219045.0,342.0,639.0,10.0,24.0,2175.0,11.5,3.0,50.49,4.02,8045.0,0.00054547,1127.104857,3.29,4.6,2.97,1.59,3.62,2.11,1,5,5,2,2025-2026,0.0,0.0,0.0,0.0,0.6502863277561586,3,,0.0
02-026-00011,KULLU,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.09,277.0,25.1,0.0,0.0,0,0.43,153.99,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9904007.0,2176776.0,3525553.0,0.0,0.0,6378454.0,0.0,0.93,4032.0,3927.0,58986.0,170.0,0.0,0.0,400750.0,401.0,2149.0,30.0,26.0,4669.0,9.8,2.0,41.09,3.24,18338.0,0.00041932,1454.68143,3.91,4.91,3.41,1.81,4.09,2.94,3,3,5,5,2025-2026,0.0,2176776.0,0.0,0.0,0.6473547261204302,3,,0.0
02-032-00051,SIRMAUR,2025_10,499447.0,0.0,499447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.13,176.0,22.8,0.0,0.0,0,1.23,261.8,20.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8292812.0,0.0,8292812.0,0.0,0.0,0.0,0.0,0.9,1095.0,1346.0,28171.0,104.0,0.0,0.0,269713.0,291.0,1792.0,29.0,32.0,9884.0,11.5,2.0,34.82,13.23,5293.0,0.00048168,1074.129775,3.81,4.85,3.21,1.77,3.54,2.27,1,4,5,3,2025-2026,0.0,0.0,0.0,0.0,0.6411183397133213,3,,0.0
02-027-00026,MANDI,2025_10,9815892.0,0.0,3024772.0,6791120.0,0.0,0.0,361110.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.12,0.12,88.0,10.66,0.0,0.0,0,1.95,234.94,23.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12731086.0,0.0,3940501.0,8790585.0,0.0,0.0,0.0,1.01,905.0,648.0,25843.0,65.0,0.0,0.0,143426.0,185.0,1210.0,22.0,27.0,1884.0,11.1,3.0,74.35,9.71,8878.0,0.00060716,1694.550882,3.83,4.65,3.2,1.72,3.31,2.81,1,4,5,3,2025-2026,788712.0,0.0,0.0,149984.0,0.6411183397133213,3,,0.0
02-027-00020,MANDI,2025_10,2091755.0,0.0,2091755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.12,218.0,26.69,0.0,0.0,0,1.44,390.23,25.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44040678.0,0.0,27942150.0,13262437.0,0.0,2836091.0,0.0,1.01,14189.0,10340.0,156821.0,237.0,0.0,0.0,590862.0,972.0,1108.0,17.0,27.0,19724.0,12.7,3.0,52.84,4.02,42167.0,0.00057944,2506.729242,3.72,4.63,3.0,1.66,2.75,2.87,5,4,5,2,2025-2026,275803.0,0.0,0.0,0.0,0.6231604440621293,3,,0.0
02-024-02126,KANGRA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.18,0.17,102.0,17.79,0.0,0.0,0,2.39,287.22,42.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4895414.0,0.0,656513.0,4238901.0,0.0,0.0,0.0,1.02,5856.0,3851.0,109642.0,126.0,15210.0,13.0,318966.0,674.0,883.0,10.0,24.0,2807.0,13.1,3.0,65.0,7.84,19853.0,0.00069832,1065.845603,3.39,4.23,2.91,1.59,2.81,2.55,4,5,5,1,2025-2026,0.0,0.0,0.0,0.0,0.6207075554752358,3,,0.0
02-030-02104,BILASPUR,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.14,89.0,12.29,0.0,0.0,0,1.54,231.2,14.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9915649.0,485683.0,669458.0,9246191.0,0.0,0.0,0.0,0.98,2808.0,1821.0,81015.0,102.0,0.0,0.0,279947.0,454.0,794.0,9.0,30.0,3002.0,12.0,3.0,92.71,0.64,12795.0,0.00060118,1072.714697,3.92,4.77,3.16,1.76,3.24,2.52,4,5,5,1,2025-2026,0.0,0.0,0.0,0.0,0.6207075554752358,3,,0.0
02-029-00067,UNA,2025_10,1069122.0,1069122.0,1069122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.13,248.0,32.31,0.0,0.0,0,0.47,138.74,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21888724.0,1069122.0,7477441.0,14411283.0,0.0,0.0,0.0,0.98,3249.0,2167.0,82177.0,174.0,0.0,0.0,602778.0,1451.0,530.0,6.0,29.0,19286.0,12.4,3.0,71.37,5.3,22617.0,0.0007607,925.2956762,3.79,2.8,2.79,1.7,3.75,2.6,4,5,5,1,2025-2026,0.0,0.0,0.0,0.0,0.6207075554752358,3,,0.0
02-024-02116,KANGRA,2025_10,3587959.0,0.0,3587959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.14,268.0,37.15,0.0,0.0,0,0.95,255.26,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25098173.0,754307.0,9942057.0,8531456.0,1613766.0,5010894.0,0.0,1.02,6651.0,4304.0,75217.0,134.0,0.0,0.0,630190.0,1295.0,427.0,7.0,24.0,5962.0,11.8,2.0,50.19,9.17,20209.0,0.00057684,1306.871943,2.74,4.14,2.85,1.86,2.95,2.76,4,5,5,1,2025-2026,444445.0,754307.0,0.0,0.0,0.6207075554752358,3,,0.0
02-026-00014,KULLU,2025_10,10326063.0,0.0,9714354.0,611709.0,0.0,0.0,1937013.0,270378.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.16,0.12,568.0,69.95,0.0,0.0,0,0.81,549.1,27.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274772234.0,0.0,37722002.0,19783109.0,0.0,217267123.0,0.0,0.93,7256.0,7125.0,94303.0,290.0,0.0,0.0,496514.0,968.0,2626.0,30.0,26.0,13103.0,11.9,3.0,37.92,6.13,59478.0,0.00044721,1631.277502,3.36,4.91,3.18,1.75,3.67,2.52,4,3,3,5,2025-2026,4222764.0,0.0,0.0,1763744.0,0.6201955233767139,3,,0.0
02-023-00004,CHAMBA,2025_10,2112667.0,0.0,2112667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.15,0.13,1120.0,148.69,0.0,0.0,0,0.46,645.51,15.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5088900.0,0.0,4469800.0,619100.0,0.0,0.0,0.0,0.97,5570.0,6763.0,100506.0,271.0,0.0,0.0,1122993.0,2248.0,2907.0,33.0,23.0,20292.0,10.9,3.0,25.17,5.74,20528.0,0.00039487,1323.891954,2.6,4.98,3.1,1.77,4.1,2.42,4,3,5,4,2025-2026,0.0,0.0,0.0,0.0,0.6190193532698345,3,,0.0
02-024-02110,KANGRA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.18,0.15,282.0,43.59,0.0,0.0,0,2.16,770.51,41.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34811088.0,647635.0,28746700.0,5928221.0,0.0,136167.0,0.0,1.01,13125.0,8876.0,108980.0,211.0,7833.0,6.0,334351.0,539.0,1744.0,23.0,24.0,2884.0,13.1,3.0,51.57,7.42,32667.0,0.00050871,1026.762693,3.55,4.58,2.96,1.64,2.94,2.73,4,4,5,2,2025-2026,0.0,647635.0,0.0,0.0,0.6152934594193835,3,,0.0
02-031-00062,SOLAN,2025_10,17110494.0,0.0,1908880.0,15031857.0,0.0,169757.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.15,0.13,321.0,42.37,0.0,0.0,0,0.94,364.39,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97234574.0,0.0,52484274.0,44379789.0,0.0,370511.0,0.0,0.87,10225.0,11043.0,144197.0,137.0,0.0,0.0,976120.0,2591.0,518.0,10.0,31.0,7977.0,11.6,3.0,35.5,1.86,26174.0,0.00055105,787.9563709,3.63,4.85,3.09,1.59,3.63,2.1,5,5,4,1,2025-2026,0.0,0.0,0.0,0.0,0.6151646262107485,3,,0.0
02-031-00058,SOLAN,2025_10,8227085.0,0.0,0.0,7525539.0,0.0,701546.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.15,0.15,243.0,35.77,0.0,0.0,0,0.95,287.74,21.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111134641.0,0.0,71763054.0,37941454.0,0.0,1430133.0,0.0,0.87,7980.0,8615.0,134899.0,175.0,0.0,0.0,797217.0,2492.0,596.0,12.0,31.0,4566.0,15.4,3.0,39.52,4.72,14308.0,0.00052152,1174.689475,3.51,4.71,3.11,1.66,3.66,2.34,5,5,4,1,2025-2026,378986.0,0.0,0.0,0.0,0.6151646262107485,3,,0.0
02-023-00005,CHAMBA,2025_10,518361.0,0.0,518361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.18,0.14,157.0,22.45,0.0,0.0,0,1.01,183.13,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32928037.0,0.0,23725098.0,9202939.0,0.0,0.0,0.0,0.97,1370.0,1635.0,53131.0,130.0,0.0,0.0,302151.0,712.0,1234.0,25.0,23.0,1696.0,12.9,2.0,44.43,5.66,12444.0,0.00051934,1324.149055,3.09,4.96,3.15,1.73,3.91,2.0,3,4,5,2,2025-2026,0.0,0.0,0.0,0.0,0.6046999229156383,3,,0.0
02-030-02108,BILASPUR,2025_10,297475.0,0.0,297475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.12,0.11,101.0,11.42,0.0,0.0,0,0.66,119.03,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13709226.0,0.0,7914377.0,5794849.0,0.0,0.0,0.0,0.97,2985.0,2039.0,49093.0,110.0,0.0,0.0,221420.0,453.0,1003.0,20.0,30.0,1850.0,13.9,3.0,37.02,5.2,6592.0,0.00055777,860.1842856,3.38,4.88,3.21,1.76,3.86,2.43,3,4,5,2,2025-2026,0.0,0.0,0.0,0.0,0.6046999229156383,3,,0.0
02-024-02120,KANGRA,2025_10,702135.0,0.0,383006.0,319129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.15,0.14,107.0,15.46,0.0,0.0,0,0.99,118.02,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46516417.0,0.0,12744112.0,25039847.0,8005346.0,727112.0,0.0,1.01,860.0,562.0,33568.0,54.0,0.0,0.0,200155.0,414.0,536.0,9.0,24.0,1103.0,12.0,2.0,84.92,0.29,4710.0,0.00049592,877.0256761,3.24,4.3,2.99,1.69,3.59,2.41,2,5,5,1,2025-2026,0.0,0.0,0.0,893259.0,0.6045863409476357,3,,0.0
02-024-02115,KANGRA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.18,0.18,79.0,14.26,0.0,0.0,0,2.26,270.23,26.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14468685.0,0.0,698828.0,0.0,0.0,13769857.0,0.0,1.02,1703.0,1086.0,29419.0,57.0,0.0,0.0,189788.0,252.0,855.0,13.0,24.0,1843.0,12.1,2.0,59.05,11.76,7350.0,0.00062964,905.9559827,3.46,4.87,2.92,1.47,2.89,2.22,2,5,5,1,2025-2026,0.0,0.0,0.0,0.0,0.6045863409476357,3,,0.0
02-024-02119,KANGRA,2025_10,1832994.0,0.0,860679.0,972315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.18,0.16,182.0,29.79,0.0,0.0,0,2.48,443.93,47.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24872114.0,0.0,19931953.0,2192787.0,0.0,2747374.0,0.0,1.05,5172.0,3114.0,44616.0,158.0,0.0,0.0,328553.0,509.0,737.0,14.0,24.0,3321.0,12.0,3.0,46.69,1.93,22239.0,0.00062921,847.7483241,2.8,3.65,2.85,1.91,2.71,3.36,2,5,5,1,2025-2026,0.0,0.0,0.0,0.0,0.6045863409476357,3,,0.0
02-031-00057,SOLAN,2025_10,17271290.0,0.0,11905351.0,0.0,0.0,5365939.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.12,361.0,44.57,0.0,0.0,0,1.07,446.15,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76675062.0,0.0,63293867.0,4623299.0,0.0,8757896.0,0.0,0.88,7672.0,7814.0,113247.0,274.0,0.0,0.0,772945.0,1282.0,1220.0,23.0,31.0,5942.0,11.5,3.0,56.87,2.1,27806.0,0.00044223,1168.343891,2.6,4.99,3.43,1.83,4.37,2.96,4,4,4,2,2025-2026,5203682.0,0.0,0.0,0.0,0.5984999987579253,3,,0.0
02-024-02131,KANGRA,2025_10,540917.0,0.0,0.0,540917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.18,0.18,53.0,9.48,0.0,0.0,0,2.16,193.09,24.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540917.0,0.0,0.0,540917.0,0.0,0.0,0.0,1.02,2107.0,1366.0,25897.0,51.0,0.0,0.0,118603.0,170.0,715.0,12.0,24.0,1441.0,12.3,2.0,52.3,2.39,6796.0,0.0005698,854.0848359,3.38,4.31,2.96,1.7,2.93,2.82,1,5,5,1,2025-2026,0.0,0.0,0.0,0.0,0.5946481044263131,3,,0.0
02-031-00060,SOLAN,2025_10,1145439.0,0.0,1145439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.27,0.2,155.0,30.76,0.0,0.0,0,1.03,219.33,17.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295408274.0,0.0,256435824.0,4989089.0,0.0,33983361.0,0.0,0.87,3498.0,3742.0,96884.0,111.0,31235.0,36.0,527952.0,1126.0,1227.0,23.0,31.0,1923.0,14.7,3.0,43.81,6.32,13894.0,0.00045105,1347.96329,3.55,4.64,3.1,1.68,3.58,2.5,4,5,3,1,2025-2026,1565916.0,0.0,0.0,0.0,0.5945705513955256,3,,0.0
02-031-00064,SOLAN,2025_10,3301282.0,0.0,3301282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.27,0.15,249.0,38.37,0.0,0.0,0,1.2,291.85,28.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314737671.0,0.0,257722333.0,32982877.0,0.0,24032461.0,0.0,0.87,12545.0,13688.0,135732.0,250.0,19515.0,24.0,714023.0,1837.0,1319.0,21.0,31.0,6530.0,13.7,3.0,42.81,5.84,22755.0,0.00043023,1248.237827,3.75,4.92,3.13,1.54,3.45,2.59,5,4,3,2,2025-2026,6474548.0,0.0,0.0,0.0,0.5853893343072549,3,,0.0
02-033-00044,SHIMLA,2025_10,171154165.0,0.0,163423979.0,7730186.0,0.0,0.0,0.0,0.0,158913000.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.07,291.0,20.43,0.0,0.0,0,0.59,178.01,8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457190396.0,6649551.0,305966738.0,116860174.0,0.0,34363484.0,0.0,0.9,4172.0,3270.0,63651.0,216.0,0.0,0.0,423128.0,499.0,2236.0,25.0,33.0,10824.0,11.0,2.0,43.19,9.17,19559.0,0.00045526,1238.813004,4.07,4.76,3.18,2.06,3.29,2.3,3,3,2,5,2025-2026,0.0,6649551.0,0.0,0.0,0.5829878574902903,3,,0.0
02-032-03318,SIRMAUR,2025_10,1409970.0,0.0,1409970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.08,183.0,14.23,0.0,0.0,0,1.28,301.42,25.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15171106.0,0.0,10728338.0,4442768.0,0.0,0.0,0.0,0.9,1266.0,1559.0,24410.0,100.0,0.0,0.0,368340.0,487.0,1825.0,28.0,32.0,616.0,11.5,2.0,30.34,7.31,2106.0,0.00048662,1078.081366,3.96,4.55,3.07,1.61,3.46,2.56,1,4,5,2,2025-2026,0.0,0.0,0.0,0.0,0.5784357230376582,3,,0.0
02-033-00040,SHIMLA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.11,167.0,18.56,0.0,0.0,0,1.33,198.3,18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576063.0,0.0,576063.0,0.0,0.0,0.0,0.0,0.9,1052.0,846.0,23788.0,90.0,0.0,0.0,284024.0,574.0,2185.0,31.0,33.0,3830.0,9.3,3.0,22.54,8.56,6354.0,0.00043971,1329.810523,3.81,4.56,3.13,1.76,3.53,2.49,1,4,5,2,2025-2026,0.0,0.0,0.0,0.0,0.5784357230376582,3,,0.0
02-032-00053,SIRMAUR,2025_10,20439430.0,0.0,20439430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.12,172.0,21.11,0.0,0.0,0,1.69,358.33,23.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101397275.0,0.0,38800243.0,39598279.0,0.0,22998753.0,0.0,0.9,1500.0,1860.0,36899.0,90.0,0.0,0.0,326583.0,421.0,1696.0,27.0,32.0,1857.0,11.9,2.0,44.25,4.76,9786.0,0.00041601,999.8892149,3.87,4.6,3.1,1.63,3.5,2.57,2,4,4,2,2025-2026,0.0,0.0,0.0,0.0,0.5747321209405585,3,,0.0
02-024-02114,KANGRA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.14,326.0,45.61,0.0,0.0,0,1.36,493.43,40.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5131876.0,749840.0,2527725.0,249636.0,2354515.0,0.0,0.0,1.02,11744.0,7555.0,137795.0,218.0,0.0,0.0,556485.0,1515.0,2021.0,26.0,24.0,2581.0,16.3,3.0,39.28,6.06,35739.0,0.00057675,1332.184918,3.24,4.97,3.46,1.96,4.18,2.65,5,4,5,1,2025-2026,0.0,749840.0,0.0,0.0,0.5605240117349136,3,,0.0
