sdtcode11,district,rc-area,timeperiod,total-tender-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,schools-count,rail-length,rail-count,road-length-total,road-count-total,objectid-y,district-name,sub-district-name,sub-district-code,net-sown-area-in-hac,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd,object-id,exposure,flood-hazard,government-response,vulnerability,topsis-score,risk-score
00103,Kangra,750875494.1571013,2023_04,0,0,0.2098846673071384,0.1100621015371832,507,55.80148547935188,0,0,0,0,209,18654.117,16,721462.2,1188,2113,KANGRA,Dera Gopipur,103,17982.81,5.44,3,54.43,6.5,19646,02-24-00103,2,1,5,4,0.4363579039898123,4
00094,Kangra,457911673.7866381,2023_04,0,0,0.2098846673071384,0.1228936123620502,310,38.09701983223557,0,0,0,0,133,11459.994,3,882251.913,2040,2118,KANGRA,Indora,94,9340.91,3.76,3,53.94,2.91,21099,02-24-00094,2,1,5,4,0.4363579039898123,4
00093,Kangra,757339573.9097964,2023_04,0,0,0.2098846673071384,0.1668448723439799,515,85.92510925714969,0,0,0,0,330,23582.495,15,1155844.346,2517,2127,KANGRA,Nurpur,93,9796.32,4.47,2,39.06,12.57,39960,02-24-00093,4,1,5,3,0.4283629142514158,4
00173,Sirmaur,991345360.4962896,2023_04,0,0,0.1347366588592529,0.098122515,683,67.01767757029533,0,0,0,0,326,0,0,1088993.252,2195,1637,SIRMAUR,Paonta Sahib,173,9118.46,5.01,2,46.82,4.66,35307,02-32-00173,4,1,5,3,0.4283629142514158,4
00096,Kangra,431966809.53236425,2023_04,0,0,0.2098846673071384,0.1830187578072016,296,54.17355231093168,0,0,0,0,233,27966.133,19,631421.426,1014,2122,KANGRA,Jawali,96,4285.91,6.36,3,48.89,3.75,20833,02-24-00096,2,2,5,1,0.4227332651402572,4
00165,Solan,352991203.26176625,2023_04,0,0,0.2133610236160457,0.1738285102860246,249,43.28329906122014,0,0,0,0,250,19514.868,24,714019.5249999999,1837,64,SOLAN,Solan,165,4808.14,7.36,3,41.06,5.92,20117,02-31-00165,2,2,5,1,0.4227332651402572,4
00085,Chamba,507811121.63379633,2023_04,0,0,0.2376920687481761,0.232047342,348,80.75247498520166,0,0,0,0,138,0,0,561974.8150000001,1424,7,CHAMBA,Saluni,85,1929.49,8.34,3,24.05,2.51,15316,02-23-00085,2,2,5,1,0.4227332651402572,4
00129,Mandi,122958390.11445925,2023_04,0,0,0.2180033907413482,0.2121909923592279,86,18.24842534,0,0,0,0,102,0,0,194136.134,147,31,MANDI,Sarkaghat,129,2808.82,4.52,3,69.75,6.48,17888,02-27-00129,2,2,5,1,0.4227332651402572,4
00176,Sirmaur,134145865.39853196,2023_04,0,0,0.1663626139760017,0.1625768433955278,89,14.469339062201977,0,0,0,0,74,0,0,114266.972,83,3318,SIRMAUR,Ronhat,176,3057.69,3.5,3,21.88,7.9,5732,02-32-00176,1,1,5,4,0.4061577295580524,3
00175,Sirmaur,196203463.78280377,2023_04,0,0,0.1663626139760017,0.1631698208387347,138,22.51743527574539,0,0,0,0,119,0,0,125316.409,114,56,SIRMAUR,Shalai,175,6595.42,3.55,3,27.11,2.25,7552,02-32-00175,1,1,5,4,0.4061577295580524,3
00105,Kangra,154577914.9,2023_04,0,0,0.094388741,0.076427152,107,8.177705252242088,0,0,0,0,54,0,0,200159.241,414,2120,KANGRA,Jaswan,105,4094.41,4.39,2,76.32,6.1,6508,02-24-00105,1,1,5,4,0.4061577295580524,3
06918,Kangra,148745422.6239784,2023_04,0,0,0.1379228423982858,0.085303641,101,8.615667733576894,0,0,0,0,75,0,0,219044.692,342,2112,KANGRA,Dadasiba,6918,6126.39,4.18,3,65.95,2.24,8382,02-24-06918,1,1,5,4,0.4061577295580524,3
00197,Kinnaur,516904019.5753029,2023_04,0,0,0.1662970957040787,0.1556671439977844,356,55.41750326321125,0,0,0,0,52,0,0,144202.98500000002,100,9,KINNAUR,Kalpa,197,2914.81,6.71,3,33.06,4.22,5935,02-34-00197,1,1,5,4,0.4061577295580524,3
00177,Shimla,1166556208.295149,2023_04,0,0,0.256799405,0.1962171227568231,799,156.7774810827017,0,0,0,0,263,0,0,485752.73900000006,463,43,SHIMLA,Rampur,177,4652.06,8.16,3,59.99,2.65,12849,02-33-00177,1,2,5,1,0.3985033173814011,3
00182,Shimla,23843534.11577908,2023_04,0,0,0.2133610236160457,0.2133610236160457,16,3.413776377856732,0,0,0,0,96,4963.979,8,46057.435,53,0,0,0,0,6759.21375,5.71125,3,34.5,5.955625,0,02-33-00182,1,2,5,1,0.3985033173814011,3
00127,Mandi,254177368.92857808,2023_04,0,0,0.2510597027897835,0.218195579,172,37.52963951956034,0,0,0,0,194,0,0,220012.295,224,23,MANDI,Dharmpur,127,957.13,4.66,3,30.81,1.22,10375,02-27-00127,1,2,5,1,0.3985033173814011,3
00115,Lahul And Spiti,6922050828.487636,2023_04,0,0,0.3026594465732574,0.1455980760928833,4714,686.3493307018518,0,0,0,0,94,0,0,545644.478,244,2132,LAHUL AND SPITI,Lahul,115,3094.76,4.71,2,39.94,2.81,2681,02-25-00115,1,2,5,1,0.3985033173814011,3
00113,Kangra,1381396965.969514,2023_04,0,0,0.3080304039929062,0.2681113055825924,939,251.75651594205428,0,0,0,0,41,0,0,13357.485,10,2125,KANGRA,Multhan,113,879.93,14.93,3,36.93,3.18,4147,02-24-00113,1,2,5,1,0.3985033173814011,3
00120,Kullu,762330459.2950941,2023_04,0,0,0.2279442150115967,0.2173019492428642,521,113.2143155555323,0,0,0,0,139,0,0,181479.263,183,12,KULLU,Banjar,120,4063.81,4.13,2,60.88,0.36,11851,02-26-00120,1,2,5,1,0.3985033173814011,3
00119,Kullu,1025579712.377018,2023_04,0,0,0.2279442150115967,0.2205285563623858,703,155.03157512275726,0,0,0,0,109,0,0,277385.635,536,17,KULLU,Sainj,119,1861.52,3.88,3,48.59,2.61,6427,02-26-00119,1,2,5,1,0.3985033173814011,3
00158,Solan,325846208.54903704,2023_04,0,0,0.2056169604301452,0.1924446170243349,220,42.337815745353694,0,0,0,0,186,0,0,559106.033,928,57,SOLAN,Arki,158,2020.03,4.4,3,73.9,1.64,8781,02-31-00158,1,2,5,1,0.3985033173814011,3
00117,Kullu,1077968749,2023_04,0,0,0.3080304039929062,0.2972103944944476,736,218.74685034791344,0,0,0,0,103,0,0,281238.192,419,15,KULLU,Manali,117,4105.5,4.58,3,71.02,7.54,10216,02-26-00117,1,2,5,1,0.3985033173814011,3
00130,Mandi,107706349.74533258,2023_04,0,0,0.2180033907413482,0.2151470121078491,75,16.136025908088687,0,0,0,0,70,0,0,154186.687,176,3396,MANDI,Bhadrota,130,1745.49,4.04,2,68.76,0.25,7510,02-27-00130,1,2,5,1,0.3985033173814011,3
06953,Sirmaur,268589953.3121531,2023_04,0,0,0.2151427139759063,0.2132222058953686,183,39.01966367885247,0,0,0,0,100,0,0,368334.74400000006,487,54,SIRMAUR,Haripurdhar,6953,641.36,3.25,2,40.93,9.6,2480,02-32-06953,1,2,5,1,0.3985033173814011,3
00188,Shimla,423899635.0130917,2023_04,0,0,0.256799405,0.1873993185112014,289,54.15840304973722,0,0,0,0,145,0,0,402951.23900000006,606,37,SHIMLA,Jubbal,188,501.35,5.67,3,32.09,3.48,5567,02-33-00188,1,2,5,1,0.3985033173814011,3
00092,Chamba,1334739118.416166,2023_04,0,0,0.2716295957565308,0.1724118490162538,906,156.20513520872595,0,0,0,0,119,0,0,307680.667,593,2,CHAMBA,Brahmaur,92,2441.91,6.67,3,49.17,9.48,11464,02-23-00092,1,2,5,1,0.3985033173814011,3
00166,Solan,310595461.3934221,2023_04,0,0,0.2133610236160457,0.198872471,211,41.96209143240974,0,0,0,0,152,21114.651,23,533432.657,1027,59,SOLAN,Kandaghat,166,1187.9,4.13,3,36.75,6.63,6213,02-31-00166,1,2,5,1,0.3985033173814011,3
00155,Bilaspur,372258807.50064206,2023_04,0,0,0.1296365678429603,0.1102456687247159,261,28.77411953715086,0,0,0,0,166,4362.392,2,561782.637,1095,2109,BILASPUR,Naina Devi,155,4961.49,6.52,2,31.22,2.76,15190,02-30-00155,2,1,5,3,0.328033988,3
00098,Kangra,342653196.88822633,2023_04,0,0,0.2061273508667946,0.1567195568952067,232,36.35893719968796,0,0,0,0,134,0,0,454398.714,954,2130,KANGRA,Shahpur,98,2719.21,4.97,3,41.47,16.74,18015,02-24-00098,2,1,5,3,0.328033988,3
00170,Sirmaur,402878856.1157898,2023_04,0,0,0.1534036300659179,0.1449909501000274,278,40.30748412780762,0,0,0,0,126,0,0,392499.537,511,55,SIRMAUR,Renuka,170,1712.5,3.33,3,29.64,12.03,5662,02-32-00170,1,1,5,3,0.2978014298785621,3
00145,Hamirpur,172151135.49727482,2023_04,0,0,0.1296365678429603,0.1296365678429604,114,14.778568734097483,0,0,0,0,88,0,0,341246.167,610,2856,HAMIRPUR,Dhatwal,145,3342.53,3.92,3,59.62,9.82,11674,02-28-00145,1,1,5,3,0.2978014298785621,3
00169,Sirmaur,530709859.1917227,2023_04,0,0,0.1347366588592529,0.1315496229641501,370,48.67336049673557,0,0,0,0,233,0,0,744208.425,948,52,SIRMAUR,Pachhad,169,6133.39,4.01,2,50.71,8.49,8920,02-32-00169,1,1,5,3,0.2978014298785621,3
00167,Sirmaur,249095202.6431059,2023_04,0,0,0.2151427139759063,0.1501050207932631,172,25.81806357644125,0,0,0,0,90,0,0,326582.957,421,53,SIRMAUR,Rajgarh,167,1469.66,4.62,2,42.77,3.35,8380,02-32-00167,1,1,5,3,0.2978014298785621,3
00102,Kangra,186926206.44847253,2023_04,0,0,0.2090612365663051,0.1468151416692882,128,18.79233813,0,0,0,0,71,0,0,217044.21,294,2111,KANGRA,Baroh,102,2191.13,4.49,2,60.69,4.25,8283,02-24-00102,1,1,5,3,0.2978014298785621,3
00140,Hamirpur,238173247.1,2023_04,0,0,0.2180033907413482,0.083013029,164,13.614136679154637,0,0,0,0,99,0,0,281426.834,650,2860,HAMIRPUR,Tira Sujanpur,140,2865,4.61,2,50.37,6.27,13180,02-28-00140,1,1,5,3,0.2978014298785621,3
00196,Kinnaur,2472611624.968081,2023_04,0,0,0.1922465226888656,0.143622499,1689,242.57840150471628,0,0,0,0,37,0,0,149160.225,93,1704,KINNAUR,Morang,196,4687.38,4.36,3,28.63,6.89,2756,02-34-00196,1,1,5,3,0.2978014298785621,3
00149,Una,576981059.2629367,2023_04,0,0,0.1296365678429603,0.0982605,396,38.91115789345503,0,0,0,0,194,0,0,522185.245,1124,66,UNA,Bangana,149,3395.33,4.43,3,54.04,3.16,9554,02-29-00149,1,1,5,3,0.2978014298785621,3
00107,Kangra,266047571.77941588,2023_04,0,0,0.2090612365663051,0.1301568501765002,179,23.298076181593537,0,0,0,0,115,0,0,312003.358,436,2124,KANGRA,Khundian,107,4147.17,5.19,2,53.63,6.96,7876,02-24-00107,1,1,5,3,0.2978014298785621,3
06883,Hamirpur,150886234.97098365,2023_04,0,0,0.2180033907413482,0.1116513759036291,105,11.723394469881056,0,0,0,0,62,0,0,215878.191,428,2853,HAMIRPUR,Tauni Devi Bamson,6883,3318.33,3.93,3,72.22,0.86,11802,02-28-06883,1,1,5,3,0.2978014298785621,3
00156,Bilaspur,239599896.77830103,2023_04,0,0,0.2056169604301452,0.1326662734017227,165,21.889935111284256,0,0,0,0,195,0,0,531020.475,1294,2105,BILASPUR,Bilaspur Sadar,156,6498.94,5.81,3,47.18,8.24,26250,02-30-00156,3,1,5,2,0.2707459382611816,2
00143,Hamirpur,221129086.47104487,2023_04,0,0,0.1296365678429603,0.078390546,152,11.915363031184675,0,0,0,0,179,0,0,446848.633,1068,2858,HAMIRPUR,Hamirpur,143,6417.39,5.07,3,58.94,3.24,26057,02-28-00143,3,1,5,2,0.2707459382611816,2
00101,Kangra,150489745.32299668,2023_04,0,0,0.2090612365663051,0.1682120276197498,102,17.15762681721449,0,0,0,0,126,15210.094,13,318949.858,674,2126,KANGRA,Nagrota Bagwan,101,3425.02,5.46,3,66.2,6.14,23633,02-24-00101,3,1,5,1,0.2075966733854071,2
00100,Kangra,234611445.0941136,2023_04,0,0,0.1549549928247928,0.1414324976376873,165,23.336362110218406,0,0,0,0,142,17281.621,18,561833.327,1307,2123,KANGRA,Kangra,100,4536.14,4.83,3,54.93,2.51,29067,02-24-00100,3,1,5,1,0.2075966733854071,2
00150,Una,311570669.0789931,2023_04,0,0,0.09693791,0.082330896,215,17.70114260497093,0,0,0,0,224,21992.16,8,865710.839,3091,69,UNA,Una,150,6406.13,8.22,3,56.79,5.46,27548,02-29-00150,3,1,5,1,0.2075966733854071,2
00132,Mandi,353606627.59680766,2023_04,0,0,0.2056169604301452,0.1685965174979143,243,40.96895375199318,0,0,0,0,230,0,0,592188.257,821,32,MANDI,Sundarnagar,132,2141.16,7.33,3,29.5,6.1,23250,02-27-00132,3,1,5,1,0.2075966733854071,2
00152,Bilaspur,268684425.06025857,2023_04,0,0,0.1465939249038696,0.1458260400978419,182,26.540339297807225,0,0,0,0,210,0,0,682479.8350000001,1316,2106,BILASPUR,Ghumarwin,152,6503.14,4.66,3,91.33,2.65,27114,02-30-00152,3,1,5,1,0.2075966733854071,2
00146,Hamirpur,182391919.2075856,2023_04,0,0,0.2180033907413482,0.1688685250691414,125,21.10856563364268,0,0,0,0,156,0,0,367548.707,635,2855,HAMIRPUR,Bhoranj,146,3071.66,4.19,3,35.42,8.28,23790,02-28-00146,3,1,5,1,0.2075966733854071,2
00154,Bilaspur,451026461.5345278,2023_04,0,0,0.1465939249038696,0.1249270092307367,310,38.72737286,0,0,0,0,274,0,0,670837.0399999999,1391,2107,BILASPUR,Jhanduta,154,5146.12,4.25,3,67.48,7.35,17141,02-30-00154,2,1,5,2,0.1998855331755336,2
00131,Mandi,135120104.96457404,2023_04,0,0,0.1465939249038696,0.1465939249038696,94,13.779828940963746,0,0,0,0,109,0,0,216595.869,260,19,MANDI,Baldwara,131,3865.88,4.34,2,41.9,4.19,15565,02-27-00131,2,1,5,2,0.1998855331755336,2
00162,Solan,355148337.4247023,2023_04,0,0,0.1883029535293579,0.1257610375847836,243,30.55993213310241,0,0,0,0,175,0,0,797228.844,2492,58,SOLAN,Baddi,162,6458.69,9.55,3,43.78,9.29,21838,02-31-00162,2,1,5,2,0.1998855331755336,2
00097,Kangra,100905166.73175313,2023_04,0,0,0.2098846673071384,0.1543912403698416,69,10.652995585519076,0,0,0,0,53,0,0,164508.403,338,2117,KANGRA,Harchakian,97,962.98,4.19,2,58.02,2.13,4580,02-24-00097,1,1,5,2,0.1607935793263034,2
00106,Kangra,161521317.65778044,2023_04,0,0,0.084402712,0.084402712,110,9.284298275351524,0,0,0,0,81,0,0,188340.138,294,2129,KANGRA,Rakkar,106,1807.67,4.21,3,59.37,2.7,6958,02-24-00106,1,1,5,2,0.1607935793263034,2
00193,Shimla,486142994.12508655,2023_04,0,0,0.183149064,0.1793240418369332,332,59.53558188986183,0,0,0,0,26,0,0,59436.183,95,36,SHIMLA,Dodra Kwar,193,1161.25,9.48,3,39.08,2.61,2589,02-33-00193,1,1,5,2,0.1607935793263034,2
00174,Sirmaur,238117139.60359567,2023_04,0,0,0.1663626139760017,0.1280699360467904,163,20.87539957562685,0,0,0,0,139,0,0,270652.243,416,49,SIRMAUR,Kamrau,174,3185.43,3.69,2,50.9,4.29,11043,02-32-00174,1,1,5,2,0.1607935793263034,2
00160,Solan,252332697.35878256,2023_04,0,0,0.1883029535293579,0.1255610067948527,174,21.847615182304384,0,0,0,0,108,0,0,369944.172,653,63,SOLAN,Ramshahr,160,1466.88,5.08,2,35.42,3.42,8989,02-31-00160,1,1,5,2,0.1607935793263034,2
00163,Solan,155529099.86533752,2023_04,0,0,0.1883029535293579,0.1843723481822658,111,20.465330648231507,0,0,0,0,76,0,0,337999.68399999995,707,61,SOLAN,Krishangarh,163,2032.79,4.56,3,65.08,10.04,7684,02-31-00163,1,1,5,2,0.1607935793263034,2
00142,Hamirpur,96424986.07271954,2023_04,0,0,0.1296365678429603,0.097293663,67,6.518675418448449,0,0,0,0,61,0,0,129410.608,264,2857,HAMIRPUR,Galore,142,1816.83,3.99,3,59.21,1.82,7246,02-28-00142,1,1,5,2,0.1607935793263034,2
00087,Chamba,228759147.8499477,2023_04,0,0,0.1871240496993065,0.1774127926129444,157,27.85380844023228,0,0,0,0,130,0,0,302152.101,712,5,CHAMBA,Dalhousie,87,1570.3,6.17,2,37.4,5.36,12671,02-23-00087,1,1,5,2,0.1607935793263034,2
00104,Kangra,169723465.8,2023_04,0,0,0.1379228423982858,0.094786203,116,10.99519953083992,0,0,0,0,103,0,0,280565.16000000003,489,2121,KANGRA,Jawalamukhi,104,2720.84,6.62,3,56.75,9.44,13088,02-24-00104,1,1,5,2,0.1607935793263034,2
00144,Hamirpur,217741373.65772727,2023_04,0,0,0.1296365678429603,0.1281251644413702,155,19.859400488412383,0,0,0,0,126,0,0,394059.776,787,2854,HAMIRPUR,Barsar,144,2757.13,5.21,2,57.91,12.82,13625,02-28-00144,1,1,5,2,0.1607935793263034,2
00141,Hamirpur,265946606.4873072,2023_04,0,0,0.084402712,0.076226105,181,13.796924961066248,0,0,0,0,177,0,0,433878.773,753,2859,HAMIRPUR,Nadaun,141,2583.3,5.63,3,20.34,3.87,19228,02-28-00141,2,1,5,1,0.1116718609425281,1
00161,Solan,464427727.7204871,2023_04,0,0,0.1255403896331787,0.1184425621477614,321,38.02006244943142,0,0,0,0,137,0,0,976117.497,2591,62,SOLAN,Nalagarh,161,3910.55,5.63,3,23.5,2.7,15019,02-31-00161,2,1,5,1,0.1116718609425281,1
00153,Bilaspur,127007997.38278262,2023_04,0,0,0.1465939249038696,0.1452602001912138,89,12.928157817018032,0,0,0,0,102,0,0,279945.179,454,2104,BILASPUR,Bharari,153,3504.86,12.43,3,91.96,0.66,15898,02-30-00153,2,1,5,1,0.1116718609425281,1
00151,Una,425355027.2058925,2023_04,0,0,0.09693791,0.086154054,290,24.984675674843785,0,0,0,0,146,0,0,915725.601,2499,68,UNA,Haroli,151,5076.23,6.69,3,64.6,1.6,15795,02-29-00151,2,1,5,1,0.1116718609425281,1
06888,Una,356889620.9,2023_04,0,0,0.08139084,0.035111191,248,8.707575481557846,0,0,0,0,174,0,0,602777.851,1451,67,UNA,Ghanari,6888,4796.77,12,3,82.96,7.26,16363,02-29-06888,2,1,5,1,0.1116718609425281,1
00148,Una,325101164.59005225,2023_04,0,0,0.084402712,0.070211595,220,15.44655083091259,0,0,0,0,127,16683.918,6,575499.2629999999,1136,65,UNA,Amb,148,2891.72,5.32,3,56,4.37,22798,02-29-00148,2,1,5,1,0.1116718609425281,1
00164,Solan,226256966.7350565,2023_04,0,0,0.1883029535293579,0.1527125445953492,155,23.670444412279128,0,0,0,0,111,31234.667,36,527963.1190000001,1126,60,SOLAN,Kasauli,164,2289.85,7.29,3,49.13,12.62,15996,02-31-00164,2,1,5,1,0.1116718609425281,1
00116,Lahul And Spiti,10173225607.006336,2023_04,0,0,0.2025068183884024,0.084201533,6937,584.1060372041019,0,0,0,0,103,0,0,488946.6,409,2401,LAHUL AND SPITI,Spiti,116,1643.57,10.64,3,28.43,4.71,5604,02-25-00116,1,1,5,1,0,1
00157,Bilaspur,145435268.83962327,2023_04,0,0,0.2056169604301452,0.1406042989910239,101,14.201034198093414,0,0,0,0,110,0,0,221396.389,453,2108,BILASPUR,Namhol,157,793.64,9.82,3,42,16.77,3511,02-30-00157,1,1,5,1,0,1
00199,Kinnaur,2003047224.494763,2023_04,0,0,0.1922465226888656,0.1755327209846107,1389,243.8149494476244,0,0,0,0,40,0,0,136743.04499999998,136,1706,KINNAUR,Sangla,199,1679.62,6.07,3,54.04,13.08,3783,02-34-00199,1,1,5,1,0,1
00194,Kinnaur,710980767.8599405,2023_04,0,0,0.1235193482458591,0.1223219216705201,483,59.08148816686125,0,0,0,0,9,0,0,48842.099,49,1703,KINNAUR,Hangrang,194,1542.24,4.65,4,72.96,14.09,1498,02-34-00194,1,1,5,1,0,1
00114,Lahul And Spiti,2575013352.5753536,2023_04,0,0,0.1914829471707344,0.1447993968539858,1752,253.68854328818324,0,0,0,0,83,0,0,181222.763,115,3311,LAHUL AND SPITI,Udaipur,114,1859.16,9.99,3,24.39,8.46,3471,02-25-00114,1,1,5,1,0,1
00186,Shimla,240398517.8105468,2023_04,0,0,0.2151427139759063,0.1603597268522856,167,26.780074384331705,0,0,0,0,90,0,0,284024.512,574,40,SHIMLA,Cheta,186,494.39,4.36,3,20.35,1.28,624,02-33-00186,1,1,5,1,0,1
00147,Una,136135582.3230802,2023_04,0,0,0.084402712,0.038348681,97,3.719822060608864,0,0,0,0,51,0,0,151468.53900000002,216,3397,UNA,Bharwain,147,1574.02,3.92,2,67.62,0.21,5234,02-29-00147,1,1,5,1,0,1
00195,Kinnaur,1725480488.8798437,2023_04,0,0,0.1312295144885778,0.123165373,1187,146.19729734778332,0,0,0,0,40,0,0,234048.922,127,1705,KINNAUR,Poo,195,3454.54,4.13,3,53.66,5.39,2484,02-34-00195,1,1,5,1,0,1
00118,Kullu,838817337.7163682,2023_05,0,0,0.3198154475080781,0.2485147840498474,568,141.15639734031333,0,0,0,0,290,0,0,496560.486,968,14,KULLU,Kullu,118,6729.35,5.06,3,35.13,4.43,50655,02-26-00118,5,2,5,3,0.706279966,5
00173,Sirmaur,991345360.4962896,2023_05,0,0,0.3381375708580017,0.1535473966335482,683,104.87287190071343,0,0,0,0,326,0,0,1088993.252,2195,1637,SIRMAUR,Paonta Sahib,173,9118.46,5.01,2,46.82,4.66,35307,02-32-00173,4,2,5,3,0.6770296016750358,5
00093,Kangra,757339573.9097964,2023_05,0,0,0.3033798366069793,0.2160057476389813,515,111.2429600340754,0,0,0,0,330,23582.495,15,1155844.346,2517,2127,KANGRA,Nurpur,93,9796.32,4.47,2,39.06,12.57,39960,02-24-00093,4,2,5,3,0.6770296016750358,5
00084,Chamba,1652463083.1631002,2023_05,0,0,0.276464948,0.2429348545373883,1120,272.08703708187494,0,0,0,0,271,0,0,1122993.03,2248,4,CHAMBA,Chaurah,84,20584.07,4.38,3,27.43,7.22,21173,02-23-00084,2,2,5,4,0.6628864104073422,5
00172,Sirmaur,393604291.4986236,2023_05,0,0,0.3381375708580017,0.2828578230285041,277,78.35161697889565,0,0,0,0,194,0,0,599315.601,1459,50,SIRMAUR,Nahan,172,10644.75,5.45,2,52.25,12.58,17321,02-32-00172,2,2,5,4,0.6628864104073422,5
00171,Sirmaur,178816231.58582568,2023_05,0,0,0.3381375708580017,0.2434836239207358,126,30.67893661401272,0,0,0,0,83,0,0,225620.553,332,48,SIRMAUR,Dadahu,171,8844.15,3.73,2,47.55,4.43,9548,02-32-00171,1,2,5,5,0.6518779933963793,5
00168,Sirmaur,249399184.1958302,2023_05,0,0,0.3381375708580017,0.2705391709235581,176,47.61489408254624,0,0,0,0,104,0,0,269712.75800000003,291,51,SIRMAUR,Nohra,168,10325.82,3.62,2,38.47,12.73,6535,02-32-00168,1,2,5,5,0.6518779933963793,5
00139,Mandi,792377838.0087426,2023_05,0,0,0.2473743088066578,0.226737935,541,122.66522289019824,0,0,0,0,345,0,0,805615.6159999999,1097,25,MANDI,Karsog,139,7417.86,5.28,2,52.68,6.19,25110,02-27-00139,3,2,5,3,0.6302391540262527,5
00181,Shimla,509597563.6871701,2023_05,0,0,0.2724113530397415,0.2294934603648693,357,81.92916535025836,0,0,0,0,294,15990.085,24,649933.019,802,45,SHIMLA,Shimla ( Rural ),181,14636.02,7.29,3,45.5,5.89,23261,02-33-00181,3,2,5,3,0.6302391540262527,5
00090,Chamba,1422633610.7584865,2023_05,0,0,0.3139430693512782,0.2187384994548301,967,211.5201289728208,0,0,0,0,632,0,0,1607115.97,3996,3,CHAMBA,Chamba,90,15979.67,4.43,3,29.82,3.1,31915,02-23-00090,3,2,5,3,0.6302391540262527,5
00185,Shimla,421453024.8567038,2023_05,0,0,0.2500092864990234,0.21717308,294,63.84888560535908,0,0,0,0,132,0,0,345838.282,463,34,SHIMLA,Chaupal,185,3874.04,3.41,3,19.49,2.62,8524,02-33-00185,1,2,5,4,0.6032516324425692,5
00126,Mandi,71120028.78407831,2023_05,0,0,0.2610098114266991,0.2602912385594673,52,13.53514441,0,0,0,0,6,0,0,58775.063,77,30,MANDI,Sandhol,126,842.02,4.05,3,54.83,2.49,7052,02-27-00126,1,2,5,4,0.6032516324425692,5
00176,Sirmaur,134145865.39853196,2023_05,0,0,0.2500092864990234,0.2228717816374275,89,19.83558856573105,0,0,0,0,74,0,0,114266.972,83,3318,SIRMAUR,Ronhat,176,3057.69,3.5,3,21.88,7.9,5732,02-32-00176,1,2,5,4,0.6032516324425692,5
00175,Sirmaur,196203463.78280377,2023_05,0,0,0.2500092864990234,0.2211175513944764,138,30.51422209243774,0,0,0,0,119,0,0,125316.409,114,56,SIRMAUR,Shalai,175,6595.42,3.55,3,27.11,2.25,7552,02-32-00175,1,2,5,4,0.6032516324425692,5
00098,Kangra,342653196.88822633,2023_05,0,0,0.3139430693512782,0.3091861902242332,232,71.73119613202212,0,0,0,0,134,0,0,454398.714,954,2130,KANGRA,Shahpur,98,2719.21,4.97,3,41.47,16.74,18015,02-24-00098,2,2,5,3,0.5787018261009182,5
00124,Mandi,385644077.55102414,2023_05,0,0,0.2610098114266991,0.2511131876997072,258,64.78720242652446,0,0,0,0,220,15751.936,17,438470.496,517,24,MANDI,Jogindarnagar,124,5030.78,5.06,3,67.82,5.19,24108,02-27-00124,3,2,5,2,0.5331736811820906,4
00136,Mandi,433806425.6305854,2023_05,0,0,0.2473743088066578,0.2457580934753386,299,73.48166994912626,0,0,0,0,180,0,0,220441.433,242,33,MANDI,Thunag,136,5715.27,5.47,2,56.09,4.23,13755,02-27-00136,1,2,5,3,0.532745943,4
00123,Mandi,573382416.4823871,2023_05,0,0,0.2610098114266991,0.219849786,395,86.84066553608626,0,0,0,0,190,0,0,258094.996,268,29,MANDI,Padhar,123,3022.92,6.47,2,35.45,2.92,12520,02-27-00123,1,2,5,3,0.532745943,4
00088,Chamba,369566065.8317903,2023_05,0,0,0.3033798366069793,0.3013085152746216,246,74.12189475755692,0,0,0,0,155,0,0,351396.731,661,1,CHAMBA,Bhattiyat,88,3371.35,6.67,3,37.72,7.1,8768,02-23-00088,1,2,5,3,0.532745943,4
00169,Sirmaur,530709859.1917227,2023_05,0,0,0.3381375708580017,0.3302282262825322,370,122.18444372453692,0,0,0,0,233,0,0,744208.425,948,52,SIRMAUR,Pachhad,169,6133.39,4.01,2,50.71,8.49,8920,02-32-00169,1,2,5,3,0.532745943,4
00170,Sirmaur,402878856.1157898,2023_05,0,0,0.2500092864990234,0.2361301348538279,278,65.64417748936415,0,0,0,0,126,0,0,392499.537,511,55,SIRMAUR,Renuka,170,1712.5,3.33,3,29.64,12.03,5662,02-32-00170,1,2,5,3,0.532745943,4
00091,Chamba,994941219.6286254,2023_05,0,0,0.3139430693512782,0.2632584014960109,681,179.27897141878344,0,0,0,0,78,0,0,261068.287,607,3313,CHAMBA,Holi,91,3608.89,8.57,3,26.42,5.99,6688,02-23-00091,1,2,5,3,0.532745943,4
00167,Sirmaur,249095202.6431059,2023_05,0,0,0.3381375708580017,0.3034392254335156,172,52.191546774564685,0,0,0,0,90,0,0,326582.957,421,53,SIRMAUR,Rajgarh,167,1469.66,4.62,2,42.77,3.35,8380,02-32-00167,1,2,5,3,0.532745943,4
